date,year,month,day,season,temperature,extreme_high_temp,extreme_low_temp,prcp,snow,humidity
2023-01-01,2023,1,1,Winter,-1.8,0,1,0.0,0.0,34.208333333333336
2023-01-02,2023,1,2,Winter,-4.8,0,1,0.0,0.0,36.208333333333336
2023-01-03,2023,1,3,Winter,-5.7,0,1,0.0,0.0,35.166666666666664
2023-01-04,2023,1,4,Winter,-4.4,0,1,0.0,0.0,41.583333333333336
2023-01-05,2023,1,5,Winter,-3.3,0,1,0.0,0.0,57.0
2023-01-06,2023,1,6,Winter,-0.7,0,1,0.0,0.0,49.583333333333336
2023-01-07,2023,1,7,Winter,-2.1,0,1,0.0,0.0,29.291666666666668
2023-01-08,2023,1,8,Winter,4.9,0,1,0.0,0.0,37.875
2023-01-09,2023,1,9,Winter,1.5,0,1,0.0,0.0,44.583333333333336
2023-01-10,2023,1,10,Winter,-3.0,0,1,0.0,0.0,52.666666666666664
2023-01-11,2023,1,11,Winter,0.9,0,1,0.0,0.0,58.208333333333336
2023-01-13,2023,1,13,Winter,0.8,0,1,0.1,0.07,67.58333333333333
2023-01-15,2023,1,15,Winter,-7.6,0,1,0.0,0.0,21.541666666666668
2023-01-16,2023,1,16,Winter,-4.0,0,1,0.0,0.0,27.375
2023-01-17,2023,1,17,Winter,-3.2,0,1,0.0,0.0,27.916666666666668
2023-01-18,2023,1,18,Winter,-4.7,0,1,0.0,0.0,36.791666666666664
2023-01-19,2023,1,19,Winter,-2.6,0,1,0.0,0.0,27.875
2023-01-20,2023,1,20,Winter,-7.3,0,1,0.0,0.0,18.833333333333332
2023-01-21,2023,1,21,Winter,-6.6,0,1,0.0,0.0,31.0
2023-01-24,2023,1,24,Winter,-12.7,0,1,0.0,0.0,12.791666666666666
2023-01-25,2023,1,25,Winter,-11.2,0,1,0.0,0.0,17.833333333333332
2023-01-26,2023,1,26,Winter,-4.3,0,1,0.0,0.0,23.291666666666668
2023-01-27,2023,1,27,Winter,-1.4,0,1,0.0,0.0,23.291666666666668
2023-01-28,2023,1,28,Winter,-0.1,0,1,0.0,0.0,20.541666666666668
2023-01-29,2023,1,29,Winter,0.7,0,1,0.0,0.0,27.708333333333332
2023-01-30,2023,1,30,Winter,-1.9,0,1,0.0,0.0,39.375
2023-01-31,2023,1,31,Winter,4.5,0,1,0.0,0.0,32.791666666666664
2023-02-01,2023,2,1,Spring,-2.3,0,1,0.0,0.0,23.041666666666668
2023-02-02,2023,2,2,Spring,-4.4,0,1,0.0,0.0,25.125
2023-02-03,2023,2,3,Spring,-3.7,0,1,0.0,0.0,30.416666666666668
2023-02-04,2023,2,4,Spring,-1.1,0,1,0.0,0.0,30.041666666666668
2023-02-05,2023,2,5,Spring,-1.8,0,1,0.0,0.0,57.916666666666664
2023-02-06,2023,2,6,Spring,0.2,0,1,0.0,0.0,54.916666666666664
2023-02-07,2023,2,7,Spring,-1.5,0,1,0.0,0.0,56.416666666666664
2023-02-08,2023,2,8,Spring,2.2,0,1,0.0,0.0,39.833333333333336
2023-02-10,2023,2,10,Spring,0.1,0,1,0.0,0.0,81.79166666666667
2023-02-11,2023,2,11,Spring,2.1,0,1,0.0,0.0,80.79166666666667
2023-02-13,2023,2,13,Spring,1.3,0,1,0.1,0.07,49.75
2023-02-14,2023,2,14,Spring,0.4,0,1,0.0,0.0,39.75
2023-02-15,2023,2,15,Spring,-1.7,0,1,0.0,0.0,60.0
2023-02-16,2023,2,16,Spring,-0.8,0,1,0.0,0.0,63.791666666666664
2023-02-17,2023,2,17,Spring,0.8,0,1,0.0,0.0,79.58333333333333
2023-02-19,2023,2,19,Spring,4.6,0,1,0.0,0.0,38.916666666666664
2023-02-20,2023,2,20,Spring,0.4,0,1,0.0,0.0,32.791666666666664
2023-02-21,2023,2,21,Spring,-0.2,0,1,0.0,0.0,38.958333333333336
2023-02-22,2023,2,22,Spring,1.7,0,1,0.0,0.0,53.833333333333336
2023-02-23,2023,2,23,Spring,3.4,0,1,0.0,0.0,65.0
2023-02-24,2023,2,24,Spring,1.8,0,1,0.0,0.0,38.208333333333336
2023-02-25,2023,2,25,Spring,1.7,0,1,0.0,0.0,31.083333333333332
2023-02-26,2023,2,26,Spring,3.7,0,1,0.0,0.0,60.958333333333336
2023-02-27,2023,2,27,Spring,4.6,0,1,0.0,0.0,68.33333333333333
2023-02-28,2023,2,28,Spring,6.6,0,1,0.0,0.0,47.958333333333336
2023-03-01,2023,3,1,Spring,3.1,0,1,0.0,0.0,24.458333333333332
2023-03-02,2023,3,2,Spring,5.1,0,1,0.0,0.0,35.291666666666664
2023-03-03,2023,3,3,Spring,8.8,0,1,0.0,0.0,43.416666666666664
2023-03-04,2023,3,4,Spring,7.7,0,1,0.0,0.0,51.583333333333336
2023-03-05,2023,3,5,Spring,4.7,0,1,0.0,0.0,66.625
2023-03-06,2023,3,6,Spring,12.6,0,1,0.0,0.0,59.625
2023-03-07,2023,3,7,Spring,11.9,0,0,0.0,0.0,52.708333333333336
2023-03-08,2023,3,8,Spring,11.9,0,0,0.0,0.0,33.875
2023-03-09,2023,3,9,Spring,9.7,0,1,0.0,0.0,47.416666666666664
2023-03-10,2023,3,10,Spring,18.1,0,0,0.0,0.0,40.916666666666664
2023-03-12,2023,3,12,Spring,4.9,0,0,0.0,0.0,15.333333333333334
2023-03-13,2023,3,13,Spring,5.3,0,1,0.0,0.0,33.416666666666664
2023-03-14,2023,3,14,Spring,10.6,0,1,0.0,0.0,30.0
2023-03-16,2023,3,16,Spring,5.8,0,1,0.0,0.0,19.375
2023-03-17,2023,3,17,Spring,3.7,0,1,0.9,0.28,51.75
2023-03-18,2023,3,18,Spring,8.9,0,1,0.0,0.0,35.708333333333336
2023-03-19,2023,3,19,Spring,10.4,0,0,0.0,0.0,56.666666666666664
2023-03-20,2023,3,20,Spring,10.7,0,0,0.0,0.0,74.33333333333333
2023-03-21,2023,3,21,Spring,14.2,0,0,1.2,0.0,70.54166666666667
2023-03-23,2023,3,23,Spring,8.1,0,0,0.0,0.0,12.666666666666666
2023-03-24,2023,3,24,Spring,7.4,0,0,0.0,0.0,14.791666666666666
2023-03-25,2023,3,25,Spring,7.8,0,0,0.0,0.0,35.916666666666664
2023-03-26,2023,3,26,Spring,9.1,0,0,0.0,0.0,34.083333333333336
2023-03-27,2023,3,27,Spring,12.5,0,0,0.0,0.0,26.791666666666668
2023-03-28,2023,3,28,Spring,12.3,0,0,0.0,0.0,37.291666666666664
2023-03-29,2023,3,29,Spring,16.4,0,0,0.0,0.0,45.583333333333336
2023-03-30,2023,3,30,Spring,17.6,0,0,0.0,0.0,40.125
2023-03-31,2023,3,31,Spring,17.2,0,0,0.0,0.0,39.041666666666664
2023-04-01,2023,4,1,Spring,17.3,0,0,0.0,0.0,47.041666666666664
2023-04-02,2023,4,2,Spring,15.2,0,0,0.0,0.0,49.291666666666664
2023-04-03,2023,4,3,Spring,15.9,0,0,0.0,0.0,38.875
2023-04-05,2023,4,5,Spring,13.6,0,0,0.0,0.0,62.333333333333336
2023-04-07,2023,4,7,Spring,11.7,0,0,0.0,0.0,22.625
2023-04-08,2023,4,8,Spring,14.8,0,0,0.0,0.0,24.875
2023-04-09,2023,4,9,Spring,15.7,0,0,0.2,0.0,50.708333333333336
2023-04-10,2023,4,10,Spring,20.6,0,0,0.0,0.0,36.708333333333336
2023-04-12,2023,4,12,Spring,16.2,0,0,0.0,0.0,32.125
2023-04-13,2023,4,13,Spring,17.6,0,0,0.0,0.0,56.458333333333336
2023-04-14,2023,4,14,Spring,15.6,0,0,0.0,0.0,27.375
2023-04-15,2023,4,15,Spring,13.6,0,0,0.0,0.0,15.708333333333334
2023-04-16,2023,4,16,Spring,16.4,0,0,0.0,0.0,20.5
2023-04-17,2023,4,17,Spring,15.3,0,0,1.3,0.0,46.833333333333336
2023-04-18,2023,4,18,Spring,19.0,0,0,0.0,0.0,42.333333333333336
2023-04-19,2023,4,19,Spring,20.9,0,0,0.0,0.0,51.75
2023-04-20,2023,4,20,Spring,15.3,0,0,0.2,0.0,20.791666666666668
2023-04-21,2023,4,21,Spring,10.9,0,0,2.2,0.0,55.583333333333336
2023-04-22,2023,4,22,Spring,9.4,0,0,2.1,0.0,73.16666666666667
2023-04-23,2023,4,23,Spring,12.0,0,0,0.0,0.0,61.458333333333336
2023-04-25,2023,4,25,Spring,11.6,0,0,0.1,0.0,42.208333333333336
2023-04-26,2023,4,26,Spring,15.3,0,0,0.0,0.0,23.916666666666668
2023-04-29,2023,4,29,Spring,16.2,0,0,0.0,0.0,28.208333333333332
2023-04-30,2023,4,30,Spring,17.3,0,0,0.0,0.0,28.333333333333332
2023-05-01,2023,5,1,Summer,20.1,0,0,0.0,0.0,44.625
2023-05-02,2023,5,2,Summer,21.6,0,0,0.0,0.0,42.166666666666664
2023-05-03,2023,5,3,Summer,21.7,0,0,0.0,0.0,50.375
2023-05-05,2023,5,5,Summer,17.1,0,0,1.4,0.0,59.5
2023-05-06,2023,5,6,Summer,17.3,0,0,0.0,0.0,27.833333333333332
2023-05-07,2023,5,7,Summer,18.5,0,0,0.0,0.0,24.916666666666668
2023-05-08,2023,5,8,Summer,21.2,0,0,0.0,0.0,33.416666666666664
2023-05-09,2023,5,9,Summer,20.6,0,0,0.0,0.0,34.666666666666664
2023-05-10,2023,5,10,Summer,21.1,0,0,0.0,0.0,35.583333333333336
2023-05-11,2023,5,11,Summer,20.0,0,0,0.0,0.0,38.333333333333336
2023-05-13,2023,5,13,Summer,22.9,0,0,0.0,0.0,41.083333333333336
2023-05-14,2023,5,14,Summer,22.6,1,0,0.0,0.0,47.083333333333336
2023-05-15,2023,5,15,Summer,26.1,1,0,0.0,0.0,51.5
2023-05-16,2023,5,16,Summer,26.9,1,0,0.0,0.0,50.0
2023-05-17,2023,5,17,Summer,20.6,1,0,0.2,0.0,66.75
2023-05-21,2023,5,21,Summer,21.1,0,0,0.0,0.0,30.791666666666668
2023-05-22,2023,5,22,Summer,22.5,1,0,0.0,0.0,34.541666666666664
2023-05-23,2023,5,23,Summer,25.6,1,0,0.0,0.0,36.083333333333336
2023-05-25,2023,5,25,Summer,20.2,0,0,0.9,0.0,55.958333333333336
2023-05-26,2023,5,26,Summer,24.1,1,0,0.0,0.0,69.16666666666667
2023-05-28,2023,5,28,Summer,23.8,0,0,0.1,0.0,72.70833333333333
2023-05-29,2023,5,29,Summer,26.4,1,0,0.0,0.0,62.625
2023-05-31,2023,5,31,Summer,21.4,0,0,0.30000000000000004,0.0,66.16666666666667
2023-06-01,2023,6,1,Summer,25.6,1,0,0.0,0.0,45.833333333333336
2023-06-02,2023,6,2,Summer,24.7,1,0,0.0,0.0,31.916666666666668
2023-06-03,2023,6,3,Summer,26.2,1,0,0.0,0.0,41.875
2023-06-04,2023,6,4,Summer,27.1,1,0,0.0,0.0,37.958333333333336
2023-06-05,2023,6,5,Summer,29.3,1,0,0.0,0.0,44.041666666666664
2023-06-06,2023,6,6,Summer,29.6,1,0,0.0,0.0,23.583333333333332
2023-06-07,2023,6,7,Summer,27.8,1,0,0.8,0.0,29.416666666666668
2023-06-08,2023,6,8,Summer,25.9,1,0,0.0,0.0,19.041666666666668
2023-06-09,2023,6,9,Summer,27.4,1,0,0.0,0.0,16.916666666666668
2023-06-10,2023,6,10,Summer,24.4,1,0,0.0,0.0,26.083333333333332
2023-06-12,2023,6,12,Summer,24.4,1,0,0.0,0.0,44.291666666666664
2023-06-13,2023,6,13,Summer,27.4,1,0,0.0,0.0,36.75
2023-06-14,2023,6,14,Summer,28.2,1,0,0.0,0.0,39.125
2023-06-15,2023,6,15,Summer,29.7,1,0,0.0,0.0,41.916666666666664
2023-06-16,2023,6,16,Summer,32.4,1,0,0.0,0.0,37.583333333333336
2023-06-17,2023,6,17,Summer,30.3,1,0,0.0,0.0,37.0
2023-06-18,2023,6,18,Summer,29.4,1,0,0.0,0.0,51.625
2023-06-21,2023,6,21,Summer,30.2,1,0,0.0,0.0,32.833333333333336
2023-06-22,2023,6,22,Summer,32.7,1,0,0.0,0.0,30.166666666666668
2023-06-23,2023,6,23,Summer,32.4,1,0,0.0,0.0,32.25
2023-06-24,2023,6,24,Summer,32.9,1,0,0.0,0.0,25.833333333333332
2023-06-25,2023,6,25,Summer,27.9,1,0,0.0,0.0,43.875
2023-06-26,2023,6,26,Summer,25.0,1,0,0.1,0.0,63.333333333333336
2023-06-27,2023,6,27,Summer,30.9,1,0,0.0,0.0,51.125
2023-06-29,2023,6,29,Summer,30.2,1,0,0.0,0.0,51.416666666666664
2023-06-30,2023,6,30,Summer,32.1,1,0,0.0,0.0,40.833333333333336
2023-07-01,2023,7,1,Summer,32.6,1,0,0.0,0.0,36.541666666666664
2023-07-02,2023,7,2,Summer,32.1,1,0,0.0,0.0,40.833333333333336
2023-07-05,2023,7,5,Summer,30.2,1,0,0.0,0.0,41.125
2023-07-06,2023,7,6,Summer,32.8,1,0,0.0,0.0,34.416666666666664
2023-07-07,2023,7,7,Summer,31.3,1,0,0.0,0.0,39.083333333333336
2023-07-08,2023,7,8,Summer,31.3,1,0,0.0,0.0,31.458333333333332
2023-07-09,2023,7,9,Summer,32.7,1,0,0.0,0.0,26.958333333333332
2023-07-10,2023,7,10,Summer,31.6,1,0,23.6,0.0,41.5
2023-07-14,2023,7,14,Summer,31.0,1,0,0.0,0.0,63.916666666666664
2023-07-16,2023,7,16,Summer,30.2,1,0,0.0,0.0,47.25
2023-07-17,2023,7,17,Summer,30.4,1,0,0.0,0.0,54.333333333333336
2023-07-18,2023,7,18,Summer,29.5,1,0,0.0,0.0,51.041666666666664
2023-07-19,2023,7,19,Summer,30.3,1,0,0.0,0.0,46.583333333333336
2023-07-20,2023,7,20,Summer,30.8,1,0,1.6,0.0,56.333333333333336
2023-07-23,2023,7,23,Summer,28.9,1,0,0.0,0.0,72.04166666666667
2023-07-25,2023,7,25,Summer,28.4,1,0,0.0,0.0,75.41666666666667
2023-07-27,2023,7,27,Summer,27.0,1,0,9.5,0.0,76.95833333333333
2023-07-28,2023,7,28,Summer,26.6,1,0,0.0,0.0,81.16666666666667
2023-08-03,2023,8,3,Autumn,29.8,1,0,0.1,0.0,80.70833333333333
2023-08-04,2023,8,4,Autumn,30.8,1,0,3.7,0.0,87.875
2023-08-05,2023,8,5,Autumn,29.6,1,0,0.9,0.0,85.875
2023-08-06,2023,8,6,Autumn,26.0,1,0,0.0,0.0,75.41666666666667
2023-08-07,2023,8,7,Autumn,25.6,0,0,0.0,0.0,74.79166666666667
2023-08-08,2023,8,8,Autumn,28.4,1,0,0.0,0.0,79.54166666666667
2023-08-09,2023,8,9,Autumn,29.1,1,0,0.5,0.0,78.25
2023-08-10,2023,8,10,Autumn,27.8,1,0,0.7000000000000001,0.0,75.25
2023-08-13,2023,8,13,Autumn,29.4,1,0,0.0,0.0,78.29166666666667
2023-08-14,2023,8,14,Autumn,29.4,1,0,0.0,0.0,76.33333333333333
2023-08-15,2023,8,15,Autumn,29.9,1,0,0.0,0.0,73.54166666666667
2023-08-17,2023,8,17,Autumn,29.1,1,0,0.0,0.0,81.04166666666667
2023-08-18,2023,8,18,Autumn,29.9,1,0,0.0,0.0,67.83333333333333
2023-08-19,2023,8,19,Autumn,29.6,1,0,0.0,0.0,72.5
2023-08-22,2023,8,22,Autumn,25.8,1,0,0.0,0.0,58.041666666666664
2023-08-27,2023,8,27,Autumn,23.7,0,0,7.6000000000000005,0.0,82.95833333333333
2023-08-28,2023,8,28,Autumn,23.8,0,0,0.1,0.0,66.41666666666667
2023-08-29,2023,8,29,Autumn,23.1,0,0,0.0,0.0,62.583333333333336
2023-08-30,2023,8,30,Autumn,24.6,1,0,0.0,0.0,70.91666666666667
2023-08-31,2023,8,31,Autumn,22.2,1,0,0.2,0.0,76.625
2023-09-01,2023,9,1,Autumn,24.3,1,0,0.0,0.0,75.625
2023-09-03,2023,9,3,Autumn,24.9,1,0,0.0,0.0,81.08333333333333
2023-09-04,2023,9,4,Autumn,26.8,1,0,0.0,0.0,81.625
2023-09-05,2023,9,5,Autumn,27.0,1,0,0.8999999999999999,0.0,78.875
2023-09-06,2023,9,6,Autumn,27.4,1,0,0.0,0.0,76.625
2023-09-07,2023,9,7,Autumn,27.7,1,0,0.0,0.0,73.04166666666667
2023-09-10,2023,9,10,Autumn,22.4,0,0,0.30000000000000004,0.0,86.625
2023-09-11,2023,9,11,Autumn,24.4,1,0,0.0,0.0,83.33333333333333
2023-09-12,2023,9,12,Autumn,21.2,0,0,0.0,0.0,60.791666666666664
2023-09-13,2023,9,13,Autumn,21.7,0,0,0.0,0.0,64.625
2023-09-14,2023,9,14,Autumn,22.4,0,0,0.0,0.0,67.33333333333333
2023-09-15,2023,9,15,Autumn,22.9,1,0,0.0,0.0,69.95833333333333
2023-09-16,2023,9,16,Autumn,24.2,1,0,0.0,0.0,74.58333333333333
2023-09-17,2023,9,17,Autumn,22.6,0,0,0.7,0.0,74.20833333333333
2023-09-18,2023,9,18,Autumn,23.2,1,0,0.0,0.0,83.29166666666667
2023-09-19,2023,9,19,Autumn,21.2,1,0,0.0,0.0,58.166666666666664
2023-09-20,2023,9,20,Autumn,20.5,0,0,0.0,0.0,63.666666666666664
2023-09-21,2023,9,21,Autumn,21.4,0,0,0.0,0.0,63.583333333333336
2023-09-22,2023,9,22,Autumn,21.1,0,0,0.0,0.0,59.041666666666664
2023-09-23,2023,9,23,Autumn,20.2,0,0,0.0,0.0,54.25
2023-09-24,2023,9,24,Autumn,16.7,0,0,0.4,0.0,73.58333333333333
2023-09-25,2023,9,25,Autumn,17.8,0,0,0.0,0.0,79.20833333333333
2023-09-26,2023,9,26,Autumn,19.4,0,0,0.0,0.0,85.79166666666667
2023-09-27,2023,9,27,Autumn,19.1,0,0,0.0,0.0,72.04166666666667
2023-09-28,2023,9,28,Autumn,17.8,0,0,0.0,0.0,52.541666666666664
2023-09-29,2023,9,29,Autumn,21.7,0,0,0.0,0.0,57.5
2023-09-30,2023,9,30,Autumn,17.8,0,0,0.0,0.0,38.5
2023-10-01,2023,10,1,Autumn,16.8,0,0,0.0,0.0,49.625
2023-10-02,2023,10,2,Autumn,16.4,0,0,0.0,0.0,58.25
2023-10-04,2023,10,4,Autumn,15.6,0,0,0.0,0.0,47.625
2023-10-05,2023,10,5,Autumn,14.9,0,0,0.0,0.0,35.25
2023-10-06,2023,10,6,Autumn,14.9,0,0,0.0,0.0,52.666666666666664
2023-10-07,2023,10,7,Autumn,16.2,0,0,0.0,0.0,65.29166666666667
2023-10-08,2023,10,8,Autumn,16.2,0,0,2.9,0.0,67.58333333333333
2023-10-09,2023,10,9,Autumn,16.4,0,0,0.0,0.0,52.75
2023-10-10,2023,10,10,Autumn,15.0,0,0,0.0,0.0,60.583333333333336
2023-10-11,2023,10,11,Autumn,16.1,0,0,0.0,0.0,66.08333333333333
2023-10-13,2023,10,13,Autumn,13.3,0,0,0.30000000000000004,0.0,71.66666666666667
2023-10-14,2023,10,14,Autumn,14.4,0,0,0.0,0.0,52.625
2023-10-15,2023,10,15,Autumn,13.7,0,0,0.0,0.0,48.083333333333336
2023-10-16,2023,10,16,Autumn,12.9,0,0,0.0,0.0,54.625
2023-10-18,2023,10,18,Autumn,18.4,0,0,2.6,0.0,59.125
2023-10-20,2023,10,20,Autumn,12.3,0,0,0.0,0.0,36.125
2023-10-21,2023,10,21,Autumn,12.0,0,0,0.0,0.0,49.666666666666664
2023-10-22,2023,10,22,Autumn,12.6,0,0,0.0,0.0,62.708333333333336
2023-10-23,2023,10,23,Autumn,12.6,0,0,0.0,0.0,70.70833333333333
2023-10-24,2023,10,24,Autumn,13.7,0,0,0.0,0.0,75.95833333333333
2023-10-25,2023,10,25,Autumn,18.5,0,0,0.0,0.0,69.20833333333333
2023-10-26,2023,10,26,Autumn,13.0,0,0,0.0,0.0,36.583333333333336
2023-10-27,2023,10,27,Autumn,12.5,0,0,0.0,0.0,64.75
2023-10-28,2023,10,28,Autumn,14.4,0,0,0.0,0.0,75.91666666666667
2023-10-29,2023,10,29,Autumn,14.8,0,0,0.0,0.0,84.04166666666667
2023-10-30,2023,10,30,Autumn,17.7,0,0,0.0,0.0,78.625
2023-10-31,2023,10,31,Autumn,14.9,0,0,0.0,0.0,86.08333333333333
2023-11-01,2023,11,1,Winter,16.8,0,0,0.0,0.0,86.45833333333333
2023-11-02,2023,11,2,Winter,16.8,0,0,0.0,0.0,75.08333333333333
2023-11-03,2023,11,3,Winter,13.4,0,0,0.0,0.0,50.25
2023-11-07,2023,11,7,Winter,5.9,0,1,0.0,0.0,51.875
2023-11-08,2023,11,8,Winter,8.2,0,0,0.0,0.0,61.375
2023-11-10,2023,11,10,Winter,0.9,0,1,0.0,0.0,29.041666666666668
2023-11-11,2023,11,11,Winter,1.8,0,1,0.0,0.0,38.75
2023-11-12,2023,11,12,Winter,2.4,0,1,0.0,0.0,26.625
2023-11-13,2023,11,13,Winter,1.4,0,1,0.0,0.0,51.916666666666664
2023-11-14,2023,11,14,Winter,2.7,0,1,0.0,0.0,67.91666666666667
2023-11-15,2023,11,15,Winter,7.3,0,1,0.0,0.0,80.08333333333333
2023-11-18,2023,11,18,Winter,3.2,0,1,0.0,0.0,51.0
2023-11-19,2023,11,19,Winter,6.0,0,1,0.0,0.0,51.166666666666664
2023-11-20,2023,11,20,Winter,4.5,0,1,0.0,0.0,69.29166666666667
2023-11-21,2023,11,21,Winter,5.9,0,1,0.0,0.0,81.5
2023-11-22,2023,11,22,Winter,8.4,0,0,0.0,0.0,63.625
2023-11-24,2023,11,24,Winter,-5.3,0,1,0.0,0.0,26.583333333333332
2023-11-25,2023,11,25,Winter,-4.6,0,1,0.0,0.0,41.75
2023-11-26,2023,11,26,Winter,-3.3,0,1,0.0,0.0,48.541666666666664
2023-11-27,2023,11,27,Winter,1.8,0,1,0.0,0.0,43.625
2023-11-28,2023,11,28,Winter,-0.9,0,1,0.0,0.0,32.708333333333336
2023-11-30,2023,11,30,Winter,-3.1,0,1,0.0,0.0,31.541666666666668
2023-12-01,2023,12,1,Winter,-3.2,0,1,0.0,0.0,34.5
2023-12-02,2023,12,2,Winter,-0.9,0,1,0.0,0.0,46.375
2023-12-03,2023,12,3,Winter,0.1,0,1,0.0,0.0,51.416666666666664
2023-12-04,2023,12,4,Winter,-0.2,0,1,0.0,0.0,52.541666666666664
2023-12-05,2023,12,5,Winter,3.0,0,1,0.0,0.0,56.541666666666664
2023-12-06,2023,12,6,Winter,3.2,0,1,0.0,0.0,34.208333333333336
2023-12-07,2023,12,7,Winter,1.8,0,1,0.0,0.0,57.208333333333336
2023-12-08,2023,12,8,Winter,3.7,0,1,0.0,0.0,64.66666666666667
2023-12-09,2023,12,9,Winter,2.1,0,1,0.0,0.0,50.0
2023-12-12,2023,12,12,Winter,-3.2,0,1,0.0,0.0,81.54166666666667
2023-12-17,2023,12,17,Winter,-13.2,0,1,0.0,0.0,41.166666666666664
2023-12-18,2023,12,18,Winter,-11.2,0,1,0.0,0.0,55.958333333333336
2023-12-22,2023,12,22,Winter,-10.0,0,1,0.0,0.0,37.041666666666664
2023-12-23,2023,12,23,Winter,-4.8,0,1,0.0,0.0,41.333333333333336
2023-12-24,2023,12,24,Winter,-6.9,0,1,0.0,0.0,47.333333333333336
2023-12-25,2023,12,25,Winter,-4.6,0,1,0.0,0.0,51.625
2023-12-26,2023,12,26,Winter,-3.9,0,1,0.0,0.0,52.083333333333336
2023-12-27,2023,12,27,Winter,-4.5,0,1,0.0,0.0,62.666666666666664
2023-12-28,2023,12,28,Winter,-2.7,0,1,0.0,0.0,67.375
2023-12-29,2023,12,29,Winter,-3.2,0,1,0.0,0.0,83.91666666666667
2023-12-30,2023,12,30,Winter,0.8,0,1,0.5,0.28,84.75
2023-12-31,2023,12,31,Winter,-2.8,0,1,0.0,0.0,43.458333333333336
2024-01-01,2024,1,1,Winter,-4.8,0,1,0.0,0.0,74.04166666666667
2024-01-02,2024,1,2,Winter,-1.8,0,1,0.0,0.0,77.83333333333333
2024-01-03,2024,1,3,Winter,-2.4,0,1,0.0,0.0,51.041666666666664
2024-01-04,2024,1,4,Winter,1.3,0,1,0.0,0.0,68.5
2024-01-05,2024,1,5,Winter,0.7,0,1,0.0,0.0,56.416666666666664
2024-01-07,2024,1,7,Winter,-5.4,0,1,0.0,0.0,36.041666666666664
2024-01-08,2024,1,8,Winter,-3.4,0,1,0.0,0.0,42.666666666666664
2024-01-09,2024,1,9,Winter,-1.8,0,1,0.0,0.0,45.208333333333336
2024-01-10,2024,1,10,Winter,-3.3,0,1,0.0,0.0,63.291666666666664
2024-01-11,2024,1,11,Winter,-1.2,0,1,0.0,0.0,66.95833333333333
2024-01-12,2024,1,12,Winter,-1.8,0,1,0.0,0.0,70.70833333333333
2024-01-13,2024,1,13,Winter,-1.4,0,1,0.0,0.0,82.08333333333333
2024-01-14,2024,1,14,Winter,-2.9,0,1,0.0,0.0,32.833333333333336
2024-01-15,2024,1,15,Winter,-4.3,0,1,0.0,0.0,44.541666666666664
2024-01-16,2024,1,16,Winter,-1.4,0,1,0.0,0.0,64.33333333333333
2024-01-17,2024,1,17,Winter,-2.3,0,1,0.5,0.42000000000000004,85.04166666666667
2024-01-18,2024,1,18,Winter,-1.1,0,1,0.0,0.0,63.458333333333336
2024-01-19,2024,1,19,Winter,-1.5,0,1,0.0,0.0,44.208333333333336
2024-01-20,2024,1,20,Winter,-3.4,0,1,0.0,0.0,29.916666666666668
2024-01-24,2024,1,24,Winter,-1.3,0,1,0.0,0.0,26.875
2024-01-25,2024,1,25,Winter,0.6,0,1,0.0,0.0,32.25
2024-01-26,2024,1,26,Winter,-0.8,0,1,0.0,0.0,30.708333333333332
2024-01-27,2024,1,27,Winter,-2.4,0,1,0.0,0.0,32.541666666666664
2024-01-28,2024,1,28,Winter,-2.3,0,1,0.0,0.0,42.958333333333336
2024-01-29,2024,1,29,Winter,-2.2,0,1,0.0,0.0,56.666666666666664
2024-01-30,2024,1,30,Winter,-3.1,0,1,0.0,0.0,66.95833333333333
2024-01-31,2024,1,31,Winter,-1.9,0,1,0.0,0.0,44.625
2024-02-01,2024,2,1,Spring,-7.5,0,1,0.0,0.0,34.625
2024-02-02,2024,2,2,Spring,-5.3,0,1,0.0,0.0,37.791666666666664
2024-02-03,2024,2,3,Spring,-3.2,0,1,0.0,0.0,49.541666666666664
2024-02-04,2024,2,4,Spring,-2.9,0,1,0.0,0.0,52.0
2024-02-05,2024,2,5,Spring,-1.0,0,1,0.1,0.14,61.083333333333336
2024-02-06,2024,2,6,Spring,-0.7,0,1,0.0,0.0,54.333333333333336
2024-02-07,2024,2,7,Spring,0.1,0,1,0.0,0.0,38.291666666666664
2024-02-08,2024,2,8,Spring,0.1,0,1,0.0,0.0,42.583333333333336
2024-02-09,2024,2,9,Spring,1.8,0,1,0.0,0.0,45.541666666666664
2024-02-10,2024,2,10,Spring,0.1,0,1,0.0,0.0,35.916666666666664
2024-02-11,2024,2,11,Spring,0.7,0,1,0.0,0.0,50.0
2024-02-12,2024,2,12,Spring,1.8,0,1,0.0,0.0,60.958333333333336
2024-02-13,2024,2,13,Spring,4.3,0,1,0.0,0.0,68.75
2024-02-14,2024,2,14,Spring,4.4,0,1,0.0,0.0,46.791666666666664
2024-02-15,2024,2,15,Spring,3.4,0,1,0.0,0.0,36.375
2024-02-16,2024,2,16,Spring,1.2,0,1,0.0,0.0,63.208333333333336
2024-02-17,2024,2,17,Spring,5.8,0,1,0.0,0.0,73.875
2024-02-21,2024,2,21,Spring,-2.3,0,1,1.0,0.7000000000000001,52.333333333333336
2024-02-22,2024,2,22,Spring,-2.0,0,1,0.0,0.0,29.958333333333332
2024-02-23,2024,2,23,Spring,-1.0,0,1,0.0,0.0,29.625
