year,month,common_name,species_records,total_records,species_proportion,year_month
2020,5,Whiskered Tern,10,11615,0.0008609556607834697,2020-05-01
2020,7,Whiskered Tern,1,2315,0.00043196544276457883,2020-07-01
2020,8,Whiskered Tern,5,3110,0.001607717041800643,2020-08-01
2021,5,Whiskered Tern,28,14389,0.0019459309194523595,2021-05-01
2021,6,Whiskered Tern,9,3972,0.0022658610271903325,2021-06-01
2021,7,Whiskered Tern,8,2391,0.003345880384776244,2021-07-01
2021,9,Whiskered Tern,5,5730,0.0008726003490401396,2021-09-01
2022,4,Whiskered Tern,4,11814,0.00033858134416793635,2022-04-01
2022,5,Whiskered Tern,66,22048,0.002993468795355588,2022-05-01
2022,6,Whiskered Tern,20,7881,0.0025377490166222563,2022-06-01
2022,7,Whiskered Tern,10,3138,0.0031867431485022306,2022-07-01
2022,8,Whiskered Tern,12,5652,0.0021231422505307855,2022-08-01
2022,9,Whiskered Tern,2,8430,0.00023724792408066428,2022-09-01
2023,4,Whiskered Tern,2,11896,0.00016812373907195696,2023-04-01
2023,5,Whiskered Tern,46,18898,0.0024341200126997567,2023-05-01
2023,6,Whiskered Tern,17,8031,0.0021167974100361102,2023-06-01
2023,7,Whiskered Tern,18,4096,0.00439453125,2023-07-01
2023,8,Whiskered Tern,9,6346,0.0014182161991805862,2023-08-01
2023,9,Whiskered Tern,3,13086,0.00022925263640531865,2023-09-01
2024,4,Whiskered Tern,4,18363,0.00021782933071938136,2024-04-01
2024,5,Whiskered Tern,60,23813,0.0025196321337084787,2024-05-01
2024,6,Whiskered Tern,48,11494,0.0041760918740212285,2024-06-01
2024,7,Whiskered Tern,12,5937,0.00202122283981809,2024-07-01
2024,8,Whiskered Tern,25,7835,0.003190810465858328,2024-08-01
2024,9,Whiskered Tern,8,13465,0.0005941329372447085,2024-09-01
2025,4,Whiskered Tern,4,21104,0.00018953752843062926,2025-04-01
2025,5,Whiskered Tern,59,30604,0.0019278525682917265,2025-05-01
2025,6,Whiskered Tern,10,14495,0.0006898930665746809,2025-06-01
2025,7,Whiskered Tern,7,6365,0.0010997643362136685,2025-07-01
2025,8,Whiskered Tern,1,8799,0.00011364927832708262,2025-08-01
2025,9,Whiskered Tern,1,16756,5.9680114585820004e-05,2025-09-01
2025,10,Whiskered Tern,1,22069,4.531242919932937e-05,2025-10-01
2015,4,White's Thrush,1,699,0.001430615164520744,2015-04-01
2015,9,White's Thrush,2,570,0.0035087719298245615,2015-09-01
2015,10,White's Thrush,2,870,0.0022988505747126436,2015-10-01
2016,9,White's Thrush,3,731,0.004103967168262654,2016-09-01
2016,10,White's Thrush,2,2033,0.000983767830791933,2016-10-01
2017,4,White's Thrush,1,2218,0.0004508566275924256,2017-04-01
2017,9,White's Thrush,1,2072,0.00048262548262548264,2017-09-01
2018,4,White's Thrush,2,5773,0.00034644032565390613,2018-04-01
2018,9,White's Thrush,5,5634,0.0008874689385871495,2018-09-01
2018,10,White's Thrush,4,5202,0.0007689350249903883,2018-10-01
2019,4,White's Thrush,1,5673,0.00017627357659086903,2019-04-01
2019,5,White's Thrush,4,8255,0.0004845548152634767,2019-05-01
2019,6,White's Thrush,1,3659,0.00027329871549603714,2019-06-01
2019,9,White's Thrush,8,5367,0.001490590646543693,2019-09-01
2019,10,White's Thrush,25,3489,0.0071653768988248785,2019-10-01
2020,4,White's Thrush,2,9537,0.0002097095522701059,2020-04-01
2020,5,White's Thrush,6,11615,0.0005165733964700818,2020-05-01
2020,9,White's Thrush,8,5298,0.0015100037750094375,2020-09-01
2020,10,White's Thrush,2,4748,0.00042122999157540015,2020-10-01
2020,11,White's Thrush,1,4484,0.00022301516503122213,2020-11-01
2021,1,White's Thrush,3,4944,0.0006067961165048543,2021-01-01
2021,5,White's Thrush,17,14389,0.0011814580582389326,2021-05-01
2021,9,White's Thrush,13,5730,0.002268760907504363,2021-09-01
2021,10,White's Thrush,17,6272,0.0027104591836734694,2021-10-01
2022,3,White's Thrush,1,10581,9.450902561194594e-05,2022-03-01
2022,4,White's Thrush,2,11814,0.00016929067208396818,2022-04-01
2022,5,White's Thrush,16,22048,0.000725689404934688,2022-05-01
2022,8,White's Thrush,1,5652,0.00017692852087756547,2022-08-01
2022,9,White's Thrush,16,8430,0.0018979833926453143,2022-09-01
2022,10,White's Thrush,11,12308,0.0008937276568085798,2022-10-01
2022,11,White's Thrush,1,7010,0.0001426533523537803,2022-11-01
2023,4,White's Thrush,4,11896,0.0003362474781439139,2023-04-01
2023,5,White's Thrush,11,18898,0.0005820721769499418,2023-05-01
2023,9,White's Thrush,17,13086,0.0012990982729634724,2023-09-01
2023,10,White's Thrush,9,18849,0.0004774789113480821,2023-10-01
2024,4,White's Thrush,5,18363,0.0002722866633992267,2024-04-01
2024,5,White's Thrush,5,23813,0.00020996934447570654,2024-05-01
2024,9,White's Thrush,33,13465,0.0024507983661344224,2024-09-01
2024,10,White's Thrush,4,14424,0.00027731558513588466,2024-10-01
2025,4,White's Thrush,3,21104,0.00014215314632297195,2025-04-01
2025,5,White's Thrush,15,30604,0.0004901320088877271,2025-05-01
2025,9,White's Thrush,10,16756,0.0005968011458582001,2025-09-01
2025,10,White's Thrush,44,22069,0.0019937468847704923,2025-10-01
2025,11,White's Thrush,1,16076,6.220452848967405e-05,2025-11-01
2026,4,White's Thrush,7,24568,0.00028492347769456204,2026-04-01
2017,12,White-backed Woodpecker,1,1652,0.0006053268765133172,2017-12-01
2018,6,White-backed Woodpecker,1,3311,0.0003020235578375113,2018-06-01
2018,7,White-backed Woodpecker,1,641,0.0015600624024961,2018-07-01
2019,4,White-backed Woodpecker,1,5673,0.00017627357659086903,2019-04-01
2020,1,White-backed Woodpecker,2,4742,0.00042176296921130323,2020-01-01
2020,6,White-backed Woodpecker,2,3728,0.000536480686695279,2020-06-01
2020,7,White-backed Woodpecker,3,2315,0.0012958963282937365,2020-07-01
2020,9,White-backed Woodpecker,2,5298,0.00037750094375235937,2020-09-01
2021,3,White-backed Woodpecker,17,10348,0.0016428295322767684,2021-03-01
2021,4,White-backed Woodpecker,2,7777,0.00025716857400025716,2021-04-01
2021,5,White-backed Woodpecker,4,14389,0.00027799013135033706,2021-05-01
2021,6,White-backed Woodpecker,6,3972,0.0015105740181268882,2021-06-01
2021,7,White-backed Woodpecker,1,2391,0.0004182350480970305,2021-07-01
2022,1,White-backed Woodpecker,2,7667,0.00026085822355549756,2022-01-01
2022,2,White-backed Woodpecker,1,6956,0.0001437607820586544,2022-02-01
2022,6,White-backed Woodpecker,3,7881,0.00038066235249333843,2022-06-01
2022,9,White-backed Woodpecker,1,8430,0.00011862396204033214,2022-09-01
2023,2,White-backed Woodpecker,2,5558,0.0003598416696653472,2023-02-01
2023,3,White-backed Woodpecker,1,9481,0.00010547410610695074,2023-03-01
2023,4,White-backed Woodpecker,1,11896,8.406186953597848e-05,2023-04-01
2023,5,White-backed Woodpecker,1,18898,5.291565244999471e-05,2023-05-01
2023,6,White-backed Woodpecker,8,8031,0.0009961399576640518,2023-06-01
2023,7,White-backed Woodpecker,1,4096,0.000244140625,2023-07-01
2023,11,White-backed Woodpecker,1,16117,6.20462865297512e-05,2023-11-01
2024,1,White-backed Woodpecker,1,13896,7.196315486470927e-05,2024-01-01
2024,2,White-backed Woodpecker,1,12284,8.140670791273201e-05,2024-02-01
2024,5,White-backed Woodpecker,1,23813,4.199386889514131e-05,2024-05-01
2024,6,White-backed Woodpecker,7,11494,0.0006090133982947625,2024-06-01
2025,2,White-backed Woodpecker,1,11940,8.375209380234506e-05,2025-02-01
2025,5,White-backed Woodpecker,4,30604,0.00013070186903672723,2025-05-01
2025,6,White-backed Woodpecker,13,14495,0.0008968609865470852,2025-06-01
2025,7,White-backed Woodpecker,2,6365,0.00031421838177533385,2025-07-01
2025,10,White-backed Woodpecker,1,22069,4.531242919932937e-05,2025-10-01
2026,2,White-backed Woodpecker,1,13019,7.681081496274676e-05,2026-02-01
2026,3,White-backed Woodpecker,1,24793,4.033396523212197e-05,2026-03-01
2015,7,White-bellied Redstart,3,291,0.010309278350515464,2015-07-01
2016,6,White-bellied Redstart,3,761,0.003942181340341655,2016-06-01
2017,6,White-bellied Redstart,1,1272,0.0007861635220125787,2017-06-01
2018,6,White-bellied Redstart,11,3311,0.0033222591362126247,2018-06-01
2018,7,White-bellied Redstart,1,641,0.0015600624024961,2018-07-01
2019,6,White-bellied Redstart,6,3659,0.001639792292976223,2019-06-01
2020,6,White-bellied Redstart,9,3728,0.0024141630901287556,2020-06-01
2020,7,White-bellied Redstart,7,2315,0.003023758099352052,2020-07-01
2021,5,White-bellied Redstart,3,14389,0.0002084925985127528,2021-05-01
2021,6,White-bellied Redstart,6,3972,0.0015105740181268882,2021-06-01
2021,7,White-bellied Redstart,3,2391,0.0012547051442910915,2021-07-01
2022,6,White-bellied Redstart,14,7881,0.0017764243116355793,2022-06-01
2022,7,White-bellied Redstart,6,3138,0.0019120458891013384,2022-07-01
2023,6,White-bellied Redstart,16,8031,0.0019922799153281037,2023-06-01
2024,5,White-bellied Redstart,1,23813,4.199386889514131e-05,2024-05-01
2024,6,White-bellied Redstart,7,11494,0.0006090133982947625,2024-06-01
2025,5,White-bellied Redstart,6,30604,0.00019605280355509085,2025-05-01
2025,6,White-bellied Redstart,13,14495,0.0008968609865470852,2025-06-01
2025,7,White-bellied Redstart,1,6365,0.00015710919088766692,2025-07-01
2015,5,White-breasted Waterhen,1,1669,0.0005991611743559018,2015-05-01
2015,10,White-breasted Waterhen,1,870,0.0011494252873563218,2015-10-01
2016,4,White-breasted Waterhen,1,864,0.0011574074074074073,2016-04-01
2017,5,White-breasted Waterhen,2,3200,0.000625,2017-05-01
2017,9,White-breasted Waterhen,1,2072,0.00048262548262548264,2017-09-01
2017,12,White-breasted Waterhen,3,1652,0.0018159806295399517,2017-12-01
2018,1,White-breasted Waterhen,6,3632,0.0016519823788546256,2018-01-01
2018,5,White-breasted Waterhen,1,6810,0.00014684287812041116,2018-05-01
2018,6,White-breasted Waterhen,1,3311,0.0003020235578375113,2018-06-01
2019,1,White-breasted Waterhen,2,3133,0.0006383657835939994,2019-01-01
2019,5,White-breasted Waterhen,2,8255,0.00024227740763173834,2019-05-01
2019,7,White-breasted Waterhen,1,1312,0.0007621951219512195,2019-07-01
2020,4,White-breasted Waterhen,1,9537,0.00010485477613505295,2020-04-01
2020,5,White-breasted Waterhen,2,11615,0.00017219113215669393,2020-05-01
2020,6,White-breasted Waterhen,2,3728,0.000536480686695279,2020-06-01
2020,7,White-breasted Waterhen,5,2315,0.0021598272138228943,2020-07-01
2020,8,White-breasted Waterhen,2,3110,0.0006430868167202572,2020-08-01
2020,9,White-breasted Waterhen,3,5298,0.0005662514156285391,2020-09-01
2021,4,White-breasted Waterhen,1,7777,0.00012858428700012858,2021-04-01
2021,5,White-breasted Waterhen,10,14389,0.0006949753283758427,2021-05-01
2021,6,White-breasted Waterhen,5,3972,0.0012588116817724068,2021-06-01
2021,7,White-breasted Waterhen,10,2391,0.004182350480970306,2021-07-01
2021,8,White-breasted Waterhen,1,2998,0.000333555703802535,2021-08-01
2021,9,White-breasted Waterhen,5,5730,0.0008726003490401396,2021-09-01
2021,10,White-breasted Waterhen,1,6272,0.00015943877551020407,2021-10-01
2022,5,White-breasted Waterhen,13,22048,0.0005896226415094339,2022-05-01
2022,6,White-breasted Waterhen,15,7881,0.001903311762466692,2022-06-01
2022,10,White-breasted Waterhen,2,12308,0.00016249593760155997,2022-10-01
2023,4,White-breasted Waterhen,2,11896,0.00016812373907195696,2023-04-01
2023,5,White-breasted Waterhen,3,18898,0.00015874695734998412,2023-05-01
2023,6,White-breasted Waterhen,2,8031,0.00024903498941601296,2023-06-01
2023,7,White-breasted Waterhen,4,4096,0.0009765625,2023-07-01
2024,4,White-breasted Waterhen,2,18363,0.00010891466535969068,2024-04-01
2024,5,White-breasted Waterhen,11,23813,0.0004619325578465544,2024-05-01
2024,6,White-breasted Waterhen,16,11494,0.001392030624673743,2024-06-01
2024,7,White-breasted Waterhen,16,5937,0.00269496378642412,2024-07-01
2024,8,White-breasted Waterhen,1,7835,0.00012763241863433312,2024-08-01
2024,9,White-breasted Waterhen,3,13465,0.0002227998514667657,2024-09-01
2024,12,White-breasted Waterhen,2,10811,0.00018499676255665526,2024-12-01
2025,4,White-breasted Waterhen,2,21104,9.476876421531463e-05,2025-04-01
2025,5,White-breasted Waterhen,10,30604,0.0003267546725918181,2025-05-01
2025,6,White-breasted Waterhen,21,14495,0.0014487754398068299,2025-06-01
2025,7,White-breasted Waterhen,10,6365,0.0015710919088766694,2025-07-01
2025,8,White-breasted Waterhen,1,8799,0.00011364927832708262,2025-08-01
2016,1,White-capped Redstart,2,642,0.003115264797507788,2016-01-01
2016,12,White-capped Redstart,5,912,0.005482456140350877,2016-12-01
2017,12,White-capped Redstart,1,1652,0.0006053268765133172,2017-12-01
2018,1,White-capped Redstart,5,3632,0.0013766519823788547,2018-01-01
2018,4,White-capped Redstart,2,5773,0.00034644032565390613,2018-04-01
2018,12,White-capped Redstart,2,4130,0.00048426150121065375,2018-12-01
2019,1,White-capped Redstart,2,3133,0.0006383657835939994,2019-01-01
2019,6,White-capped Redstart,1,3659,0.00027329871549603714,2019-06-01
2019,12,White-capped Redstart,3,2651,0.001131648434552999,2019-12-01
2020,1,White-capped Redstart,5,4742,0.001054407423028258,2020-01-01
2020,11,White-capped Redstart,1,4484,0.00022301516503122213,2020-11-01
2020,12,White-capped Redstart,14,3629,0.0038578120694406173,2020-12-01
2021,1,White-capped Redstart,4,4944,0.0008090614886731392,2021-01-01
2021,2,White-capped Redstart,3,5931,0.0005058168942842691,2021-02-01
2021,11,White-capped Redstart,10,5211,0.0019190174630589138,2021-11-01
2021,12,White-capped Redstart,12,4499,0.0026672593909757725,2021-12-01
2022,1,White-capped Redstart,12,7667,0.0015651493413329856,2022-01-01
2022,2,White-capped Redstart,1,6956,0.0001437607820586544,2022-02-01
2022,11,White-capped Redstart,2,7010,0.0002853067047075606,2022-11-01
2022,12,White-capped Redstart,4,3973,0.0010067958721369243,2022-12-01
2023,1,White-capped Redstart,17,6663,0.00255140327179949,2023-01-01
2023,2,White-capped Redstart,2,5558,0.0003598416696653472,2023-02-01
2023,3,White-capped Redstart,9,9481,0.0009492669549625567,2023-03-01
2023,12,White-capped Redstart,1,13728,7.284382284382284e-05,2023-12-01
2024,1,White-capped Redstart,4,13896,0.0002878526194588371,2024-01-01
2024,2,White-capped Redstart,4,12284,0.00032562683165092806,2024-02-01
2024,3,White-capped Redstart,2,21536,9.286775631500742e-05,2024-03-01
2025,7,White-capped Redstart,1,6365,0.00015710919088766692,2025-07-01
2025,12,White-capped Redstart,1,15537,6.436248954109545e-05,2025-12-01
2026,1,White-capped Redstart,12,21492,0.0005583472920156337,2026-01-01
2026,2,White-capped Redstart,11,13019,0.0008449189645902143,2026-02-01
2024,2,White-crowned Penduline-Tit,9,12284,0.000732660371214588,2024-02-01
2024,12,White-crowned Penduline-Tit,2,10811,0.00018499676255665526,2024-12-01
2025,1,White-crowned Penduline-Tit,25,14083,0.0017751899453241496,2025-01-01
2025,2,White-crowned Penduline-Tit,17,11940,0.001423785594639866,2025-02-01
2025,3,White-crowned Penduline-Tit,2,22675,8.820286659316427e-05,2025-03-01
2025,4,White-crowned Penduline-Tit,6,21104,0.0002843062926459439,2025-04-01
2026,2,White-crowned Penduline-Tit,10,13019,0.0007681081496274675,2026-02-01
2026,3,White-crowned Penduline-Tit,3,24793,0.00012100189569636592,2026-03-01
2015,3,White-naped Crane,1,514,0.0019455252918287938,2015-03-01
2016,3,White-naped Crane,6,603,0.009950248756218905,2016-03-01
2017,3,White-naped Crane,6,1737,0.0034542314335060447,2017-03-01
2017,4,White-naped Crane,1,2218,0.0004508566275924256,2017-04-01
2018,2,White-naped Crane,2,2190,0.0009132420091324201,2018-02-01
2018,3,White-naped Crane,2,3936,0.0005081300813008131,2018-03-01
2018,4,White-naped Crane,8,5773,0.0013857613026156245,2018-04-01
2018,10,White-naped Crane,1,5202,0.00019223375624759708,2018-10-01
2019,3,White-naped Crane,7,4127,0.001696147322510298,2019-03-01
2019,4,White-naped Crane,28,5673,0.004935660144544333,2019-04-01
2020,3,White-naped Crane,25,7526,0.0033218176986446984,2020-03-01
2020,11,White-naped Crane,1,4484,0.00022301516503122213,2020-11-01
2021,2,White-naped Crane,4,5931,0.0006744225257123588,2021-02-01
2021,3,White-naped Crane,20,10348,0.001932740626207963,2021-03-01
2021,12,White-naped Crane,1,4499,0.0002222716159146477,2021-12-01
2022,1,White-naped Crane,1,7667,0.00013042911177774878,2022-01-01
2022,3,White-naped Crane,16,10581,0.001512144409791135,2022-03-01
2022,4,White-naped Crane,1,11814,8.464533604198409e-05,2022-04-01
2022,11,White-naped Crane,2,7010,0.0002853067047075606,2022-11-01
2023,3,White-naped Crane,3,9481,0.0003164223183208522,2023-03-01
2023,4,White-naped Crane,2,11896,0.00016812373907195696,2023-04-01
2023,11,White-naped Crane,6,16117,0.0003722777191785072,2023-11-01
2024,3,White-naped Crane,13,21536,0.0006036404160475483,2024-03-01
2024,4,White-naped Crane,1,18363,5.445733267984534e-05,2024-04-01
2024,11,White-naped Crane,1,15788,6.333924499619965e-05,2024-11-01
2025,2,White-naped Crane,1,11940,8.375209380234506e-05,2025-02-01
2025,3,White-naped Crane,8,22675,0.0003528114663726571,2025-03-01
2026,3,White-naped Crane,4,24793,0.00016133586092848787,2026-03-01
2015,2,White-tailed Eagle,3,132,0.022727272727272728,2015-02-01
2015,3,White-tailed Eagle,2,514,0.0038910505836575876,2015-03-01
2015,11,White-tailed Eagle,4,834,0.004796163069544364,2015-11-01
2015,12,White-tailed Eagle,3,812,0.003694581280788177,2015-12-01
2016,1,White-tailed Eagle,5,642,0.00778816199376947,2016-01-01
2016,2,White-tailed Eagle,7,506,0.01383399209486166,2016-02-01
2016,10,White-tailed Eagle,2,2033,0.000983767830791933,2016-10-01
2016,11,White-tailed Eagle,1,1521,0.0006574621959237344,2016-11-01
2016,12,White-tailed Eagle,6,912,0.006578947368421052,2016-12-01
2017,1,White-tailed Eagle,9,611,0.014729950900163666,2017-01-01
2017,2,White-tailed Eagle,1,648,0.0015432098765432098,2017-02-01
2017,3,White-tailed Eagle,8,1737,0.004605641911341394,2017-03-01
2017,10,White-tailed Eagle,3,1840,0.0016304347826086956,2017-10-01
2018,1,White-tailed Eagle,7,3632,0.0019273127753303965,2018-01-01
2018,2,White-tailed Eagle,9,2190,0.00410958904109589,2018-02-01
2018,3,White-tailed Eagle,2,3936,0.0005081300813008131,2018-03-01
2018,10,White-tailed Eagle,1,5202,0.00019223375624759708,2018-10-01
2018,11,White-tailed Eagle,3,3323,0.0009027986758952753,2018-11-01
2018,12,White-tailed Eagle,7,4130,0.001694915254237288,2018-12-01
2019,1,White-tailed Eagle,3,3133,0.000957548675390999,2019-01-01
2019,2,White-tailed Eagle,10,2282,0.0043821209465381246,2019-02-01
2019,3,White-tailed Eagle,3,4127,0.000726920281075842,2019-03-01
2019,11,White-tailed Eagle,5,4883,0.0010239606799098914,2019-11-01
2019,12,White-tailed Eagle,12,2651,0.004526593738211996,2019-12-01
2020,1,White-tailed Eagle,18,4742,0.003795866722901729,2020-01-01
2020,2,White-tailed Eagle,13,2661,0.004885381435550545,2020-02-01
2020,3,White-tailed Eagle,37,7526,0.0049162901939941534,2020-03-01
2020,11,White-tailed Eagle,2,4484,0.00044603033006244426,2020-11-01
2020,12,White-tailed Eagle,11,3629,0.003031138054560485,2020-12-01
2021,1,White-tailed Eagle,13,4944,0.0026294498381877023,2021-01-01
2021,2,White-tailed Eagle,17,5931,0.0028662957342775247,2021-02-01
2021,3,White-tailed Eagle,25,10348,0.0024159257827599534,2021-03-01
2021,10,White-tailed Eagle,2,6272,0.00031887755102040814,2021-10-01
2021,11,White-tailed Eagle,6,5211,0.0011514104778353484,2021-11-01
2021,12,White-tailed Eagle,26,4499,0.00577906201378084,2021-12-01
2022,1,White-tailed Eagle,16,7667,0.0020868657884439805,2022-01-01
2022,2,White-tailed Eagle,16,6956,0.0023001725129384704,2022-02-01
2022,3,White-tailed Eagle,15,10581,0.001417635384179189,2022-03-01
2022,4,White-tailed Eagle,2,11814,0.00016929067208396818,2022-04-01
2022,10,White-tailed Eagle,2,12308,0.00016249593760155997,2022-10-01
2022,11,White-tailed Eagle,10,7010,0.0014265335235378032,2022-11-01
2022,12,White-tailed Eagle,4,3973,0.0010067958721369243,2022-12-01
2023,1,White-tailed Eagle,5,6663,0.00075041272699985,2023-01-01
2023,2,White-tailed Eagle,1,5558,0.0001799208348326736,2023-02-01
2023,3,White-tailed Eagle,12,9481,0.0012656892732834089,2023-03-01
2023,10,White-tailed Eagle,1,18849,5.305321237200913e-05,2023-10-01
2023,11,White-tailed Eagle,12,16117,0.0007445554383570144,2023-11-01
2023,12,White-tailed Eagle,22,13728,0.0016025641025641025,2023-12-01
2024,1,White-tailed Eagle,21,13896,0.0015112262521588947,2024-01-01
2024,2,White-tailed Eagle,17,12284,0.0013839140345164442,2024-02-01
2024,3,White-tailed Eagle,14,21536,0.000650074294205052,2024-03-01
2024,11,White-tailed Eagle,3,15788,0.00019001773498859893,2024-11-01
2024,12,White-tailed Eagle,38,10811,0.0035149384885764497,2024-12-01
2025,1,White-tailed Eagle,19,14083,0.0013491443584463538,2025-01-01
2025,2,White-tailed Eagle,20,11940,0.0016750418760469012,2025-02-01
2025,3,White-tailed Eagle,40,22675,0.0017640573318632856,2025-03-01
2025,10,White-tailed Eagle,18,22069,0.0008156237255879287,2025-10-01
2025,11,White-tailed Eagle,7,16076,0.00043543169942771834,2025-11-01
2025,12,White-tailed Eagle,27,15537,0.0017377872176095772,2025-12-01
